Tournament,Stage,Match Type,Team A,Team B,Team A Winrate vs B,Team A Winrate,Team A K/D Ratio,Team A Average Damage,Team A Average Combat Score,Team A Average First Kills,Team A Average First Deaths Per Round,Team B Winrate vs A,Team B Winrate,Team B K/D Ratio,Team B Average Damage,Team B Average Combat Score,Team B Average First Kills,Team B Average First Deaths Per Round,Team A Win
VCT 2025: China Stage 1,Group Stage,Week 2,Bilibili Gaming,JDG Esports,66.66666666666666,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,33.33333333333334,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,1
VCT 2025: China Stage 1,Group Stage,Week 3,JDG Esports,Trace Esports,0.0,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,100.0,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,0
VCT 2025: China Stage 1,Group Stage,Week 3,Wolves Esports,Xi Lai Gaming,0.0,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,100.0,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,0
VCT 2025: China Stage 1,Group Stage,Week 3,TYLOO,Titan Esports Club,50.0,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,50.0,32.0,0.9767086660532706,128.55140186915887,194.34257975034674,2.998613037447989,0.8972897196261683,0
VCT 2025: China Stage 1,Group Stage,Week 3,Dragon Ranger Gaming,EDward Gaming,33.33333333333333,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,66.66666666666667,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,0
VCT 2025: China Stage 1,Group Stage,Week 3,Nova Esports,FunPlus Phoenix,50.0,37.5,0.9274208909987081,121.72477064220183,189.73388203017834,2.589849108367627,0.5554587155963303,50.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,1
VCT 2025: China Stage 1,Group Stage,Week 3,All Gamers,Bilibili Gaming,33.33333333333333,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,66.66666666666667,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,0
VCT 2025: China Stage 1,Group Stage,Week 4,FunPlus Phoenix,Dragon Ranger Gaming,33.33333333333334,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,66.66666666666666,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,0
VCT 2025: China Stage 1,Group Stage,Week 4,Bilibili Gaming,Wolves Esports,50.0,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,50.0,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,1
VCT 2025: China Stage 1,Group Stage,Week 4,All Gamers,JDG Esports,50.0,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,50.0,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,0
VCT 2025: China Stage 1,Group Stage,Week 4,EDward Gaming,Titan Esports Club,100.0,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,0.0,32.0,0.9767086660532706,128.55140186915887,194.34257975034674,2.998613037447989,0.8972897196261683,1
VCT 2025: China Stage 1,Group Stage,Week 4,Nova Esports,TYLOO,50.0,37.5,0.9274208909987081,121.72477064220183,189.73388203017834,2.589849108367627,0.5554587155963303,50.0,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,1
VCT 2025: China Stage 1,Group Stage,Week 4,Trace Esports,Xi Lai Gaming,50.0,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,50.0,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,0
VCT 2025: China Stage 1,Group Stage,Week 5,JDG Esports,Xi Lai Gaming,33.33333333333333,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,66.66666666666667,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,0
VCT 2025: China Stage 1,Group Stage,Week 5,Dragon Ranger Gaming,TYLOO,50.0,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,50.0,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,0
VCT 2025: China Stage 1,Group Stage,Week 5,Wolves Esports,All Gamers,50.0,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,50.0,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,1
VCT 2025: China Stage 1,Group Stage,Week 5,Bilibili Gaming,Trace Esports,40.0,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,60.0,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,0
VCT 2025: China Stage 1,Group Stage,Week 5,Titan Esports Club,Nova Esports,100.0,32.0,0.9767086660532706,128.55140186915887,194.34257975034674,2.998613037447989,0.8972897196261683,0.0,37.5,0.9274208909987081,121.72477064220183,189.73388203017834,2.589849108367627,0.5554587155963303,1
VCT 2025: China Stage 1,Group Stage,Week 5,EDward Gaming,FunPlus Phoenix,100.0,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,0.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,1
VCT 2025: China Stage 1,Playoffs,Upper Round 1,Titan Esports Club,Wolves Esports,50.0,32.0,0.9767086660532706,128.55140186915887,194.34257975034674,2.998613037447989,0.8972897196261683,50.0,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,0
VCT 2025: China Stage 1,Playoffs,Upper Round 1,Xi Lai Gaming,Nova Esports,66.66666666666667,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,33.33333333333333,37.5,0.9274208909987081,121.72477064220183,189.73388203017834,2.589849108367627,0.5554587155963303,1
VCT 2025: China Stage 1,Playoffs,Lower Round 1,Titan Esports Club,Dragon Ranger Gaming,50.0,32.0,0.9767086660532706,128.55140186915887,194.34257975034674,2.998613037447989,0.8972897196261683,50.0,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,0
VCT 2025: China Stage 1,Playoffs,Lower Round 1,Nova Esports,Trace Esports,0.0,37.5,0.9274208909987081,121.72477064220183,189.73388203017834,2.589849108367627,0.5554587155963303,100.0,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,0
VCT 2025: China Stage 1,Playoffs,Upper Semifinals,Bilibili Gaming,Wolves Esports,50.0,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,50.0,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,0
VCT 2025: China Stage 1,Playoffs,Upper Semifinals,EDward Gaming,Xi Lai Gaming,57.14285714285714,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,42.85714285714286,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,0
VCT 2025: China Stage 1,Playoffs,Lower Round 2,Bilibili Gaming,Trace Esports,40.0,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,60.0,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,1
VCT 2025: China Stage 1,Playoffs,Lower Round 2,EDward Gaming,Dragon Ranger Gaming,66.66666666666667,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,33.33333333333333,51.28205128205128,0.9928155576179066,130.2403314917127,196.53787878787878,3.7357954545454546,0.7832872928176796,1
VCT 2025: China Stage 1,Playoffs,Lower Round 3,EDward Gaming,Bilibili Gaming,42.85714285714286,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,57.14285714285714,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,0
VCT 2025: China Stage 1,Playoffs,Lower Final,Wolves Esports,Bilibili Gaming,50.0,41.935483870967744,0.9685113055946016,127.66967509025271,192.5771144278607,3.3296019900497513,0.49875675675675674,50.0,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,0
VCT 2025: China Stage 1,Playoffs,Grand Final,Xi Lai Gaming,Bilibili Gaming,50.0,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,50.0,55.319148936170215,1.0423467375225772,129.60718294051628,197.9389193422083,3.8282591725214674,0.3801555555555555,1
VCT 2025: Americas Stage 1,Group Stage,Week 1,Cloud9,NRG,50.0,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,50.0,59.183673469387756,1.145885463303132,132.77908390758006,204.671260640454,5.903238866396761,0.280871503850831,1
VCT 2025: Americas Stage 1,Group Stage,Week 1,KRÜ Esports,LOUD,80.0,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,20.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,1
VCT 2025: Americas Stage 1,Group Stage,Week 1,G2 Esports,FURIA,66.66666666666667,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,33.33333333333333,30.0,1.0319872117676254,126.44857881136952,194.70230179028133,4.927365728900256,0.288625322997416,1
VCT 2025: Americas Stage 1,Group Stage,Week 1,MIBR,LEVIATÁN,40.0,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,60.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,1
VCT 2025: Americas Stage 1,Group Stage,Week 1,2Game Esports,Evil Geniuses,0.0,16.666666666666664,0.8917171717171717,122.44444444444444,185.08585858585857,4.853535353535354,0.10904040404040403,100.0,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,0
VCT 2025: Americas Stage 1,Group Stage,Week 1,Sentinels,100 Thieves,50.0,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,50.0,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,1
VCT 2025: Americas Stage 1,Group Stage,Week 2,NRG,FURIA,66.66666666666667,59.183673469387756,1.145885463303132,132.77908390758006,204.671260640454,5.903238866396761,0.280871503850831,33.33333333333333,30.0,1.0319872117676254,126.44857881136952,194.70230179028133,4.927365728900256,0.288625322997416,1
VCT 2025: Americas Stage 1,Group Stage,Week 2,Sentinels,KRÜ Esports,33.33333333333334,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,66.66666666666666,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,0
VCT 2025: Americas Stage 1,Group Stage,Week 2,100 Thieves,Evil Geniuses,100.0,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,0.0,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,1
VCT 2025: Americas Stage 1,Group Stage,Week 2,G2 Esports,MIBR,100.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,0.0,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,1
VCT 2025: Americas Stage 1,Group Stage,Week 2,LOUD,2Game Esports,0.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,100.0,16.666666666666664,0.8917171717171717,122.44444444444444,185.08585858585857,4.853535353535354,0.10904040404040403,0
VCT 2025: Americas Stage 1,Group Stage,Week 2,LEVIATÁN,Cloud9,0.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,100.0,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,0
VCT 2025: Americas Stage 1,Group Stage,Week 3,Evil Geniuses,Sentinels,25.0,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,75.0,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,0
VCT 2025: Americas Stage 1,Group Stage,Week 3,100 Thieves,LOUD,75.0,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,25.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,1
VCT 2025: Americas Stage 1,Group Stage,Week 3,2Game Esports,KRÜ Esports,0.0,16.666666666666664,0.8917171717171717,122.44444444444444,185.08585858585857,4.853535353535354,0.10904040404040403,100.0,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,0
VCT 2025: Americas Stage 1,Group Stage,Week 3,G2 Esports,NRG,80.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,20.0,59.183673469387756,1.145885463303132,132.77908390758006,204.671260640454,5.903238866396761,0.280871503850831,1
VCT 2025: Americas Stage 1,Group Stage,Week 3,FURIA,LEVIATÁN,0.0,30.0,1.0319872117676254,126.44857881136952,194.70230179028133,4.927365728900256,0.288625322997416,100.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,0
VCT 2025: Americas Stage 1,Group Stage,Week 3,Cloud9,MIBR,33.33333333333333,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,66.66666666666667,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,0
VCT 2025: Americas Stage 1,Group Stage,Week 4,100 Thieves,2Game Esports,100.0,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,0.0,16.666666666666664,0.8917171717171717,122.44444444444444,185.08585858585857,4.853535353535354,0.10904040404040403,1
VCT 2025: Americas Stage 1,Group Stage,Week 4,G2 Esports,LEVIATÁN,80.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,20.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,1
VCT 2025: Americas Stage 1,Group Stage,Week 4,FURIA,Cloud9,0.0,30.0,1.0319872117676254,126.44857881136952,194.70230179028133,4.927365728900256,0.288625322997416,100.0,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,0
VCT 2025: Americas Stage 1,Group Stage,Week 4,Sentinels,LOUD,100.0,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,0.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,1
VCT 2025: Americas Stage 1,Group Stage,Week 4,KRÜ Esports,Evil Geniuses,50.0,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,50.0,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,0
VCT 2025: Americas Stage 1,Group Stage,Week 4,NRG,MIBR,60.0,59.183673469387756,1.145885463303132,132.77908390758006,204.671260640454,5.903238866396761,0.280871503850831,40.0,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,0
VCT 2025: Americas Stage 1,Group Stage,Week 5,G2 Esports,Cloud9,100.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,0.0,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,1
VCT 2025: Americas Stage 1,Group Stage,Week 5,MIBR,FURIA,50.0,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,50.0,30.0,1.0319872117676254,126.44857881136952,194.70230179028133,4.927365728900256,0.288625322997416,1
VCT 2025: Americas Stage 1,Group Stage,Week 5,Sentinels,2Game Esports,100.0,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,0.0,16.666666666666664,0.8917171717171717,122.44444444444444,185.08585858585857,4.853535353535354,0.10904040404040403,1
VCT 2025: Americas Stage 1,Group Stage,Week 5,KRÜ Esports,100 Thieves,33.33333333333334,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,66.66666666666666,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,1
VCT 2025: Americas Stage 1,Group Stage,Week 5,Evil Geniuses,LOUD,75.0,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,25.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,1
VCT 2025: Americas Stage 1,Group Stage,Week 5,LEVIATÁN,NRG,0.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,100.0,59.183673469387756,1.145885463303132,132.77908390758006,204.671260640454,5.903238866396761,0.280871503850831,0
VCT 2025: Americas Stage 1,Playoffs,Upper Round 1,MIBR,100 Thieves,50.0,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,50.0,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,1
VCT 2025: Americas Stage 1,Playoffs,Upper Round 1,Sentinels,Cloud9,100.0,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,0.0,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,1
VCT 2025: Americas Stage 1,Playoffs,Lower Round 1,100 Thieves,NRG,66.66666666666666,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,33.33333333333334,59.183673469387756,1.145885463303132,132.77908390758006,204.671260640454,5.903238866396761,0.280871503850831,1
VCT 2025: Americas Stage 1,Playoffs,Lower Round 1,Cloud9,Evil Geniuses,50.0,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,50.0,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,0
VCT 2025: Americas Stage 1,Playoffs,Upper Semifinals,KRÜ Esports,MIBR,33.33333333333333,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,66.66666666666667,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,0
VCT 2025: Americas Stage 1,Playoffs,Upper Semifinals,G2 Esports,Sentinels,62.5,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,37.5,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,0
VCT 2025: Americas Stage 1,Playoffs,Lower Round 2,G2 Esports,100 Thieves,75.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,25.0,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,1
VCT 2025: Americas Stage 1,Playoffs,Upper Final,MIBR,Sentinels,0.0,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,100.0,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,0
VCT 2025: Americas Stage 1,Playoffs,Lower Round 3,G2 Esports,Evil Geniuses,100.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,0.0,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,1
VCT 2025: Americas Stage 1,Playoffs,Lower Final,MIBR,G2 Esports,0.0,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,100.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,0
VCT 2025: Americas Stage 1,Playoffs,Grand Final,Sentinels,G2 Esports,37.5,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,62.5,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,0
Valorant Masters Bangkok 2025,Swiss Stage,Round 1,EDward Gaming,Team Liquid,33.33333333333333,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,66.66666666666667,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,1
Valorant Masters Bangkok 2025,Swiss Stage,Round 1,DRX,Sentinels,50.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,50.0,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,1
Valorant Masters Bangkok 2025,Swiss Stage,Round 1,Team Vitality,T1,50.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,50.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,1
Valorant Masters Bangkok 2025,Swiss Stage,Round 1,G2 Esports,Trace Esports,100.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,0.0,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,1
Valorant Masters Bangkok 2025,Swiss Stage,Round 2 (1-0),DRX,Team Vitality,0.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,100.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,0
Valorant Masters Bangkok 2025,Swiss Stage,Round 2 (1-0),EDward Gaming,G2 Esports,33.33333333333333,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,66.66666666666667,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,1
Valorant Masters Bangkok 2025,Swiss Stage,Round 2 (0-1),T1,Trace Esports,100.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,0.0,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,1
Valorant Masters Bangkok 2025,Swiss Stage,Round 2 (0-1),Team Liquid,Sentinels,100.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,0.0,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,1
Valorant Masters Bangkok 2025,Swiss Stage,Round 3,T1,DRX,40.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,60.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,1
Valorant Masters Bangkok 2025,Swiss Stage,Round 3,G2 Esports,Team Liquid,100.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,0.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,1
Valorant Masters Bangkok 2025,Playoffs,Upper Semifinals,EDward Gaming,T1,33.33333333333333,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,66.66666666666667,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,1
Valorant Masters Bangkok 2025,Playoffs,Upper Semifinals,Team Vitality,G2 Esports,0.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,100.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,0
Valorant Masters Bangkok 2025,Playoffs,Upper Final,EDward Gaming,G2 Esports,33.33333333333333,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,66.66666666666667,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,0
Valorant Masters Bangkok 2025,Playoffs,Lower Round 1,T1,Team Vitality,50.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,50.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,1
Valorant Masters Bangkok 2025,Playoffs,Lower Final,EDward Gaming,T1,33.33333333333333,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,66.66666666666667,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,0
Valorant Masters Bangkok 2025,Playoffs,Grand Final,G2 Esports,T1,66.66666666666666,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,33.33333333333334,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,0
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,BBL Esports,GIANTX,25.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,75.0,45.16129032258064,0.9588739738848653,124.98671497584542,188.33816425120773,5.4601449275362315,0.28856280193236716,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Karmine Corp,Natus Vincere,25.0,40.0,1.0230733583048113,126.32730732635585,192.2150333016175,5.586108468125595,0.21767840152235965,75.0,46.42857142857143,1.0653642122650384,130.95567375886526,196.8983451536643,5.632387706855792,0.16748226950354608,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Team Liquid,KOI,100.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,0.0,16.666666666666664,1.0485280898876406,126.25730337078652,191.36404494382023,5.087640449438203,0.10602247191011235,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Apeks,Gentle Mates,0.0,0.0,0.8686147186147186,120.53246753246754,182.87445887445887,4.991341991341991,0.11186147186147186,100.0,40.0,0.9758912597017136,124.71059782608695,189.7554347826087,4.985054347826087,0.5944701086956521,0
